PID,keywords,mods.grants,mods.abstract,fgs.state,dc.title,dc.language,mods.sm_key_words,fgs.lastModifiedDate,mods.sm_collection,mods.language,mods.title,mods.sm_report_number,dc.subject,mods.sm_corporate_creator,rdf.isOpenAccess,mods.origin,dc.description,mods.raw_date,mods.sm_format,mods.sm_oclc_number,rdf.redirectsTo,mods.sm_geographical_coverage,mods.subject_topic,fgs.createdDate,mods.sm_ntl_classification,mods.sm_resource_type,mods.sm_edition,mods.sm_corporate_publisher,DS1.mimetype_txt_en,DS1.label_txt_en,DS1.filesize_tl,DS1.checksum_txt_en,mods.ss_publishyear,fgs.ownerId,rdf.isMemberOf,dc.identifier,mods.sm_creator,fgs.label,rdf.isPeerTo,mods.sm_digital_object_identifier,mods.ss_jobid,DS2.mimetype_txt_en,DS2.label_txt_en,DS2.filesize_tl,DS2.checksum_txt_en,DS2.sourceurl,dc.publisher,dc.format,dc.type,dc.creator,dc.coverage,DS1.sourceurl,mods.orcidId,mods.sm_contributor,dc.contributor,mods.alt_title,mods.note,mods.sm_corporate_contributor,DS_EXCEL.mimetype_txt_en,DS_EXCEL.label_txt_en,DS_EXCEL.filesize_tl,DS_EXCEL.checksum_txt_en,mods.sm_contracting_officer,DS3.mimetype_txt_en,DS3.label_txt_en,DS3.filesize_tl,DS3.checksum_txt_en,DS3.sourceurl,DS4.mimetype_txt_en,DS4.label_txt_en,DS4.filesize_tl,DS4.checksum_txt_en,DS4.sourceurl,mods.sm_alternate_url,mods.table_of_contents,rdf.underCategory,rdf.hasOrder,rdf.isCollection,rdf.categoryOrder,rdf.isFeaturedCollection,mods.sm_rights_statement,mods.related_series,DS_MS_NON_EXCEL.mimetype_txt_en,DS_MS_NON_EXCEL.label_txt_en,DS_MS_NON_EXCEL.filesize_tl,DS_MS_NON_EXCEL.checksum_txt_en,mods.sm_tris_online_accession_number,rdf.hasExternalLink,rdf.hasMoreDocuments,DS5.mimetype_txt_en,DS5.label_txt_en,DS5.filesize_tl,DS5.checksum_txt_en,DS5.sourceurl,DS10.mimetype_txt_en,DS10.label_txt_en,DS10.filesize_tl,DS10.checksum_txt_en,DS10.sourceurl,DS11.mimetype_txt_en,DS11.label_txt_en,DS11.filesize_tl,DS11.checksum_txt_en,DS11.sourceurl,DS12.mimetype_txt_en,DS12.label_txt_en,DS12.filesize_tl,DS12.checksum_txt_en,DS12.sourceurl,DS13.mimetype_txt_en,DS13.label_txt_en,DS13.filesize_tl,DS13.checksum_txt_en,DS13.sourceurl,DS14.mimetype_txt_en,DS14.label_txt_en,DS14.filesize_tl,DS14.checksum_txt_en,DS14.sourceurl,DS15.mimetype_txt_en,DS15.label_txt_en,DS15.filesize_tl,DS15.checksum_txt_en,DS15.sourceurl,DS16.mimetype_txt_en,DS16.label_txt_en,DS16.filesize_tl,DS16.checksum_txt_en,DS16.sourceurl,DS17.mimetype_txt_en,DS17.label_txt_en,DS17.filesize_tl,DS17.checksum_txt_en,DS17.sourceurl,DS18.mimetype_txt_en,DS18.label_txt_en,DS18.filesize_tl,DS18.checksum_txt_en,DS18.sourceurl,DS6.mimetype_txt_en,DS6.label_txt_en,DS6.filesize_tl,DS6.checksum_txt_en,DS6.sourceurl,DS7.mimetype_txt_en,DS7.label_txt_en,DS7.filesize_tl,DS7.checksum_txt_en,DS7.sourceurl,DS8.mimetype_txt_en,DS8.label_txt_en,DS8.filesize_tl,DS8.checksum_txt_en,DS8.sourceurl,DS9.mimetype_txt_en,DS9.label_txt_en,DS9.filesize_tl,DS9.checksum_txt_en,DS9.sourceurl,DS_MS_NON_EXCEL.sourceurl,rdf.isSpotlightChild,rdf.isSupersededBy,mods.sm_isbn,mods.sm_issn,mods.physical_description,mods.sm_copyright_date,mods.sm_publisher,rdf.isGRFeaturedChild,rdf.isFeatured,rdf.featuredType,rdf.inSpotlight,rdf.featuredUrl,rdf.isGRFeatured,dc.rights,rdf.featuredPosition,rdf.featuredPositionTemp,DS19.mimetype_txt_en,DS19.label_txt_en,DS19.filesize_tl,DS19.checksum_txt_en,DS19.sourceurl,DS20.mimetype_txt_en,DS20.label_txt_en,DS20.filesize_tl,DS20.checksum_txt_en,DS20.sourceurl,DS21.mimetype_txt_en,DS21.label_txt_en,DS21.filesize_tl,DS21.checksum_txt_en,DS21.sourceurl,DS22.mimetype_txt_en,DS22.label_txt_en,DS22.filesize_tl,DS22.checksum_txt_en,DS22.sourceurl,DS23.mimetype_txt_en,DS23.label_txt_en,DS23.filesize_tl,DS23.checksum_txt_en,DS23.sourceurl,DS24.mimetype_txt_en,DS24.label_txt_en,DS24.filesize_tl,DS24.checksum_txt_en,DS24.sourceurl,DS25.mimetype_txt_en,DS25.label_txt_en,DS25.filesize_tl,DS25.checksum_txt_en,DS25.sourceurl,DS26.mimetype_txt_en,DS26.label_txt_en,DS26.filesize_tl,DS26.checksum_txt_en,DS26.sourceurl,DS27.mimetype_txt_en,DS27.label_txt_en,DS27.filesize_tl,DS27.checksum_txt_en,DS27.sourceurl,DS28.mimetype_txt_en,DS28.label_txt_en,DS28.filesize_tl,DS28.checksum_txt_en,DS28.sourceurl,DS29.mimetype_txt_en,DS29.label_txt_en,DS29.filesize_tl,DS29.checksum_txt_en,DS29.sourceurl,DS30.mimetype_txt_en,DS30.label_txt_en,DS30.filesize_tl,DS30.checksum_txt_en,DS30.sourceurl,DS31.mimetype_txt_en,DS31.label_txt_en,DS31.filesize_tl,DS31.checksum_txt_en,DS31.sourceurl,DS32.mimetype_txt_en,DS32.label_txt_en,DS32.filesize_tl,DS32.checksum_txt_en,DS32.sourceurl,DS33.mimetype_txt_en,DS33.label_txt_en,DS33.filesize_tl,DS33.checksum_txt_en,DS33.sourceurl,DS34.mimetype_txt_en,DS34.label_txt_en,DS34.filesize_tl,DS34.checksum_txt_en,DS34.sourceurl,rdf.quickLinkUrl,rdf.isQuickLink,rdf.underSection,DS_EXCEL.sourceurl,mods.embargo_date,rdf.hasDataset,rdf.hasPublication,mods.ss_keyvalue,mods.sm_researchhub_id,dc.date,dc.source,dc.identifier.uri,dc.contributor.author,dc.contributor.collaborator,dc.coverage.spatial,dc.contributor.creator,dc.relation.isPartOf,dc.description.abstract,dc.rights.accessRights,dc.relation.isVersionOf,dc.contributor.consultant,dc.description.tableOfContents,dc.title.alternative,DS1.checksumsha256_txt_en,rdf.hasMultipleLanguage,DS2.checksumsha256_txt_en,DS3.checksumsha256_txt_en,DS4.checksumsha256_txt_en,DS5.checksumsha256_txt_en,DS6.checksumsha256_txt_en,DS7.checksumsha256_txt_en,mods.ss_hasQLOrder,DS_MS_NON_EXCEL.checksumsha256_txt_en,dc.relation.isReferencedBy,DS10.checksumsha256_txt_en,DS11.checksumsha256_txt_en,DS12.checksumsha256_txt_en,DS13.checksumsha256_txt_en,DS14.checksumsha256_txt_en,DS15.checksumsha256_txt_en,DS16.checksumsha256_txt_en,DS17.checksumsha256_txt_en,DS18.checksumsha256_txt_en,DS8.checksumsha256_txt_en,DS9.checksumsha256_txt_en
dot:52627,,,SR's,Active,"SR: Regulation No. SR-393: Affects Part 40 And 61: Delegation Of Authority To The Administrator To Authorize Compliance With Revised Part 40\, Effective October 1\, 1953\, In Lieu Of Presently Effective Part 40 And 61:",English,"Air traffic control,Regulations",2020-10-06T16:57:44.552Z,Civil Aeronautics Regulations,English,"SR: Regulation No. SR-393: Affects Part 40 And 61: Delegation Of Authority To The Administrator To Authorize Compliance With Revised Part 40, Effective October 1, 1953, In Lieu Of Presently Effective Part 40 And 61:",,,Civil Aeronautics Board,true,"1953-04-13; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1517507,1953,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Regulations,SR's,993",1953-04-13,PDF,,,United States,,2020-10-06T15:26:18.849Z,,Tech Report,,Civil Aeronautics Board,application/pdf,SN96a.PDF,98145,urn:sha256:9555e254bd5a8c36732f09368e0038447da250e58349b559aa88654327f0ed80,1953,,dot:50942,,,,,https://doi.org/10.21949/1517507,993,,,,,,,,,,,SN96a.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:52135,,,PART 41,Active,Part 41: CAR Amendment 41-8: Fight Navigator Certificates,English,"Air traffic control,Certification",2020-10-05T20:34:58.907Z,Civil Aeronautics Regulations,English,Part 41: CAR Amendment 41-8: Fight Navigator Certificates,,,Civil Aeronautics Board,true,"1947-08-01; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1516035,1947,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Certification,PART 41,991",1947-08-01,PDF,,,United States,,2020-10-05T20:21:33.932Z,,Tech Report,,Civil Aeronautics Board,application/pdf,CAR41h8.PDF,48250,urn:sha256:5c746d4acbd901df0cecf64373d0455400daeeae8a18cc83cd243e42c4554955,1947,,dot:50942,,,,,https://doi.org/10.21949/1516035,991,,,,,,,,,,,CAR41h8.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:51992,,,PART 03,Active,"Part 03: Conversion To Use Of Turboprop Engines In Normal\, Utility And Acrobatic Category Airplanes",English,Air traffic control,2020-10-05T20:34:39.001Z,Civil Aeronautics Regulations,English,"Part 03: Conversion To Use Of Turboprop Engines In Normal, Utility And Acrobatic Category Airplanes",,,Civil Aeronautics Board,true,"1961-03-23; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1515324,1961,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,PART 03,991",1961-03-23,PDF,,,United States,,2020-10-05T20:18:38.319Z,,Tech Report,,Civil Aeronautics Board,application/pdf,CAR3x5.PDF,178714,urn:sha256:dfffe0d3c843d93400b8093b46b4d3eb3441ac8cfd5bee70427e5d8c37498db2,1961,,dot:50942,,,,,https://doi.org/10.21949/1515324,991,,,,,,,,,,,CAR3x5.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:51252,,,PART 71,Active,"Part 71: Airspace Docket No. 63-WA-72: Designation\, Revocation And Alteration Of Reporting Points",English,"Air traffic control,Airspace (Aeronautics)",2020-10-02T17:39:37.150Z,Civil Aeronautics Regulations,English,"Part 71: Airspace Docket No. 63-WA-72: Designation, Revocation And Alteration Of Reporting Points",,,Civil Aeronautics Board,true,"1963-10-28; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1517144,1963,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Airspace (Aeronautics),PART 71,988",1963-10-28,PDF,,,United States,,2020-10-02T17:02:59.803Z,,Tech Report,,Civil Aeronautics Board,application/pdf,C71wa72.PDF,124753,urn:sha256:94504f99c174f349ea64612dcdd4fa1178eb990e4470dd8cf9d54c4206e68f45,1963,,dot:50942,,,,,https://doi.org/10.21949/1517144,988,,,,,,,,,,,C71wa72.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:52422,,,PART 61,Active,Part 61: Amendment To CAR Section 61.111,English,Air traffic control,2020-10-05T20:35:35.570Z,Civil Aeronautics Regulations,English,Part 61: Amendment To CAR Section 61.111,,,Civil Aeronautics Board,true,"1940-08-18; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1516828,1940,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,PART 61,991",1940-08-18,PDF,,,United States,,2020-10-05T20:27:26.939Z,,Tech Report,,Civil Aeronautics Board,application/pdf,CAR61a40.PDF,34130,urn:sha256:93a10aca17f1315f396b0cc02f952c8ef7200b4139beba58d81d5da308ba2f26,1940,,dot:50942,,,,,https://doi.org/10.21949/1516828,991,,,,,,,,,,,CAR61a40.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:52914,,,PART 54,Active,Part 54: Parachute Loft Certificates And Ratings,English,"Air traffic control,Training",2020-10-06T16:58:19.676Z,Civil Aeronautics Regulations,English,Part 54: Parachute Loft Certificates And Ratings,,,Civil Aeronautics Board,true,"1943-01-21; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1516553,1943,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Training,PART 54,993",1943-01-21,PDF,,,United States,,2020-10-06T15:32:26.114Z,,Tech Report,,Civil Aeronautics Board,application/pdf,SR54B.pdf,463331,urn:sha256:d5138d9b89d9bc0d37f840cc9421bea4a6899e6bf4aa033d981665668a0548b0,1943,,dot:50942,,,,,https://doi.org/10.21949/1516553,993,,,,,,,,,,,SR54B.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:51120,,,PART 21,Active,Part 21: Amendment 21-14: Airman Identification Card,English,"Air traffic control,Certification",2020-10-02T17:39:20.856Z,Civil Aeronautics Regulations,English,Part 21: Amendment 21-14: Airman Identification Card,,,Civil Aeronautics Board,true,"1953-05-21; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1515700,1953,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Certification,PART 21,988",1953-05-21,PDF,,,United States,,2020-10-02T17:00:35.819Z,,Tech Report,,Civil Aeronautics Board,application/pdf,C60.PDF,159260,urn:sha256:7b0e41663d92748fd7479c1febf3e8486f19a7ce9c7a7e0ee448ad56b943bafc,1953,,dot:50942,,,,,https://doi.org/10.21949/1515700,988,,,,,,,,,,,C60.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:52214,,,PART 41,Active,"Part 41: Release 61-27: Termination Of Special Civil Air Regulation No. SR-392B\, Facilitation Of Experiment With Exterior Lighting Systems",English,"Air traffic control,Regulations",2020-10-05T20:35:08.602Z,Civil Aeronautics Regulations,English,"Part 41: Release 61-27: Termination Of Special Civil Air Regulation No. SR-392B, Facilitation Of Experiment With Exterior Lighting Systems",,,Civil Aeronautics Board,true,"1961-12-19; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1516174,1961,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Regulations,PART 41,991",1961-12-19,PDF,,,United States,,2020-10-05T20:23:10.240Z,,Tech Report,,Civil Aeronautics Board,application/pdf,CAR41z68.PDF,82960,urn:sha256:5ad5a599f7da878f67e7af038982df2621e189831c2870ee96125c5f4ed571f0,1961,,dot:50942,,,,,https://doi.org/10.21949/1516174,991,,,,,,,,,,,CAR41z68.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:52970,,,PART 60,Active,Part 60: Amendment 60-17: Airport Traffic Area Rules,English,"Air traffic control,Regulations",2020-10-06T16:58:28.443Z,Civil Aeronautics Regulations,English,Part 60: Amendment 60-17: Airport Traffic Area Rules,,,Civil Aeronautics Board,true,"1960-10-07; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1516767,1960,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Regulations,PART 60,993",1960-10-07,PDF,,,United States,,2020-10-06T15:33:35.765Z,,Tech Report,,Civil Aeronautics Board,application/pdf,SR60w17.PDF,788563,urn:sha256:786a647bfc11b707e75920c93a6c2542db38f291090962186abc8514e2a4a7ff,1960,,dot:50942,,,,,https://doi.org/10.21949/1516767,993,,,,,,,,,,,SR60w17.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:52454,,,PART 09,Active,Part 09A: Aircraft Airworthiness: Surplus Military Aircraft,English,Air traffic control,2020-10-05T20:35:40.226Z,Civil Aeronautics Regulations,English,Part 09A: Aircraft Airworthiness: Surplus Military Aircraft,,,Civil Aeronautics Board,true,"1964-01-10; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1515449,1964,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,PART 09,991",1964-01-10,PDF,,,United States,,2020-10-05T20:28:07.465Z,,Tech Report,,Civil Aeronautics Board,application/pdf,CAR92A.PDF,305345,urn:sha256:8f4d4bff760cbf56823fbd0de748fcdac36225eabbe9a2dd2e3b641c276883b2,1964,,dot:50942,,,,,https://doi.org/10.21949/1515449,991,,,,,,,,,,,CAR92A.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:50984,,,PART 43,Active,Part 43: Amendment 43-7: Variation Of Aircraft Maximum Weights With Altitude,English,Air traffic control,2020-10-02T17:39:07.359Z,Civil Aeronautics Regulations,English,Part 43: Amendment 43-7: Variation Of Aircraft Maximum Weights With Altitude,,,Civil Aeronautics Board,true,"1957-08-23; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1516404,1957,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,PART 43,988",1957-08-23,PDF,,,United States,,2020-10-02T16:57:48.132Z,,Tech Report,,Civil Aeronautics Board,application/pdf,C347.PDF,213710,urn:sha256:4d08ad27273a482319203ee010a3727ad0faee896d1c652de23e5d9e34bc5932,1957,,dot:50942,,,,,https://doi.org/10.21949/1516404,988,,,,,,,,,,,C347.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:51272,,,PART 71,Active,Part 71: Airspace Docket No. 62-WE-134: Alteration Of Transition Area,English,"Air traffic control,Airspace (Aeronautics)",2020-10-02T17:39:37.957Z,Civil Aeronautics Regulations,English,Part 71: Airspace Docket No. 62-WE-134: Alteration Of Transition Area,,,Civil Aeronautics Board,true,"1963-07-29; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1517013,1963,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Airspace (Aeronautics),PART 71,988",1963-07-29,PDF,,,United States,,2020-10-02T17:03:21.188Z,,Tech Report,,Civil Aeronautics Board,application/pdf,C71we134.PDF,72835,urn:sha256:8be11a6a139302b1c33acc8ac7bcd85b1441b4874f67736b5d9de750bc971f84,1963,,dot:50942,,,,,https://doi.org/10.21949/1517013,988,,,,,,,,,,,C71we134.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:52333,,,PART 60,Active,Part 60: Amendment 60-55: Range Approach Channels,English,"Air traffic control,Airspace (Aeronautics)",2020-10-05T20:35:23.280Z,Civil Aeronautics Regulations,English,Part 60: Amendment 60-55: Range Approach Channels,,,Civil Aeronautics Board,true,"1942-02-10; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1516640,1942,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Airspace (Aeronautics),PART 60,991",1942-02-10,PDF,,,United States,,2020-10-05T20:25:42.249Z,,Tech Report,,Civil Aeronautics Board,application/pdf,CAR60b55.PDF,65966,urn:sha256:269c562d4dc7dc872bf5bb69c3d6686d11ba90cd1d5009555668e922b75bbfdc,1942,,dot:50942,,,,,https://doi.org/10.21949/1516640,991,,,,,,,,,,,CAR60b55.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:53184,,,PART 619,Active,"Part 619: Regulation No. 63-1: Key West\, Florida\, Terminal Area Rules",English,"Air traffic control,Regulations",2020-10-06T16:58:56.770Z,Civil Aeronautics Regulations,English,"Part 619: Regulation No. 63-1: Key West, Florida, Terminal Area Rules",,,Civil Aeronautics Board,true,"1963-01-14; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1517345,1963,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Regulations,PART 619,993",1963-01-14,PDF,,,United States,,2020-10-06T15:38:01.124Z,,Tech Report,,Civil Aeronautics Board,application/pdf,SR63a1.PDF,481998,urn:sha256:19ecdcdb31c32cfa8923889a8f01b6f05f783696b1fa5995d706408437d72d8d,1963,,dot:50942,,,,,https://doi.org/10.21949/1517345,993,,,,,,,,,,,SR63a1.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:52048,,,PART 41,Active,Part 41: 395A: Authorization For Air Taxi Operators To Conduct Operations Under The Provisions Of Part 42 Of The Civil Air Regulations- Extension Of Expiration Date For Air Taxi Operator Certificates,English,"Air traffic control,Regulations,Air taxi service",2020-10-05T20:34:46.611Z,Civil Aeronautics Regulations,English,Part 41: 395A: Authorization For Air Taxi Operators To Conduct Operations Under The Provisions Of Part 42 Of The Civil Air Regulations- Extension Of Expiration Date For Air Taxi Operator Certificates,,,Civil Aeronautics Board,true,"1955-02-20; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1516084,1955,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Regulations,Air taxi service,PART 41,991",1955-02-20,PDF,,,United States,,2020-10-05T20:19:48.231Z,,Tech Report,,Civil Aeronautics Board,application/pdf,CAR4118.PDF,133033,urn:sha256:6ba9ced9878d3b4574d957d269cf64118c73147b0da6f2b2e5fdcef851991478,1955,,dot:50942,,,,,https://doi.org/10.21949/1516084,991,,,,,,,,,,,CAR4118.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
